attribute description, element ns name, element local name
{}style defined by sml_CT_BorderPr,http://purl.oclc.org/ooxml/spreadsheetml/main,start
{}style defined by sml_CT_BorderPr,http://purl.oclc.org/ooxml/spreadsheetml/main,top
{}style defined by sml_CT_BorderPr,http://purl.oclc.org/ooxml/spreadsheetml/main,vertical
{}title defined by a_CT_NonVisualDrawingProps,http://purl.oclc.org/ooxml/drawingml/chartDrawing,cNvPr
{}title defined by a_CT_NonVisualDrawingProps,http://purl.oclc.org/ooxml/drawingml/main,cNvPr
{}title defined by a_CT_NonVisualDrawingProps,http://purl.oclc.org/ooxml/drawingml/picture,cNvPr
{}title defined by a_CT_NonVisualDrawingProps,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,cNvPr
{}title defined by a_CT_NonVisualDrawingProps,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,cNvPr
{}title defined by a_CT_NonVisualDrawingProps,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,docPr
{}title defined by a_CT_NonVisualDrawingProps,http://purl.oclc.org/ooxml/presentationml/main,cNvPr
{}ua defined by sml_AG_RevData,http://purl.oclc.org/ooxml/spreadsheetml/main,rcc
{}ua defined by sml_AG_RevData,http://purl.oclc.org/ooxml/spreadsheetml/main,rcft
{}ua defined by sml_AG_RevData,http://purl.oclc.org/ooxml/spreadsheetml/main,rdn
{}ua defined by sml_AG_RevData,http://purl.oclc.org/ooxml/spreadsheetml/main,ris
{}ua defined by sml_AG_RevData,http://purl.oclc.org/ooxml/spreadsheetml/main,rm
{}ua defined by sml_AG_RevData,http://purl.oclc.org/ooxml/spreadsheetml/main,rrc
{}ua defined by sml_AG_RevData,http://purl.oclc.org/ooxml/spreadsheetml/main,rsnm
{}val defined by sml_CT_BooleanProperty,http://purl.oclc.org/ooxml/spreadsheetml/main,b
{}val defined by sml_CT_BooleanProperty,http://purl.oclc.org/ooxml/spreadsheetml/main,condense
{}val defined by sml_CT_BooleanProperty,http://purl.oclc.org/ooxml/spreadsheetml/main,extend
{}val defined by sml_CT_BooleanProperty,http://purl.oclc.org/ooxml/spreadsheetml/main,i
{}val defined by sml_CT_BooleanProperty,http://purl.oclc.org/ooxml/spreadsheetml/main,outline
{}val defined by sml_CT_BooleanProperty,http://purl.oclc.org/ooxml/spreadsheetml/main,shadow
{}val defined by sml_CT_BooleanProperty,http://purl.oclc.org/ooxml/spreadsheetml/main,strike
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_TwipsMeasure,http://purl.oclc.org/ooxml/officeDocument/math,interSp
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_TwipsMeasure,http://purl.oclc.org/ooxml/officeDocument/math,intraSp
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_TwipsMeasure,http://purl.oclc.org/ooxml/officeDocument/math,lMargin
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_TwipsMeasure,http://purl.oclc.org/ooxml/officeDocument/math,postSp
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_TwipsMeasure,http://purl.oclc.org/ooxml/officeDocument/math,preSp
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_TwipsMeasure,http://purl.oclc.org/ooxml/officeDocument/math,rMargin
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_TwipsMeasure,http://purl.oclc.org/ooxml/officeDocument/math,wrapIndent
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_HpsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,hps
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_HpsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,hpsBaseText
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_HpsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,hpsRaise
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_HpsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,kern
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_HpsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,size
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_HpsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,sz
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_HpsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,szCs
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_TwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,defaultTabStop
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_TwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,drawingGridHorizontalOrigin
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_TwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,drawingGridHorizontalSpacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_TwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,drawingGridVerticalOrigin
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_TwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,drawingGridVerticalSpacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_TwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,hyphenationZone
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_TwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,w
{}charset defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,buFont
{}charset defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,cs
{}charset defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,ea
{}charset defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,latin
{}charset defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,sym
{}charset defined by a_CT_TextFont,http://purl.oclc.org/ooxml/presentationml/main,font
{}hueDir defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,effectClrLst
{}hueDir defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,fillClrLst
{}hueDir defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,linClrLst
{}hueDir defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,txEffectClrLst
{}hueDir defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,txFillClrLst
{}hueDir defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,txLinClrLst
{}meth defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,effectClrLst
{}meth defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,fillClrLst
{}meth defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,linClrLst
{}meth defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,txEffectClrLst
{}meth defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,txFillClrLst
{}meth defined by ddgrm_CT_Colors,http://purl.oclc.org/ooxml/drawingml/diagram,txLinClrLst
{}panose defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,buFont
{}panose defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,cs
{}panose defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,ea
{}panose defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,latin
{}panose defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,sym
{}panose defined by a_CT_TextFont,http://purl.oclc.org/ooxml/presentationml/main,font
{}pitchFamily defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,buFont
{}pitchFamily defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,cs
{}pitchFamily defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,ea
{}pitchFamily defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,latin
{}pitchFamily defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,sym
{}pitchFamily defined by a_CT_TextFont,http://purl.oclc.org/ooxml/presentationml/main,font
{}typeface defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,buFont
{}typeface defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,cs
{}typeface defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,ea
{}typeface defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,latin
{}typeface defined by a_CT_TextFont,http://purl.oclc.org/ooxml/drawingml/main,sym
{}typeface defined by a_CT_TextFont,http://purl.oclc.org/ooxml/presentationml/main,font
{}bwMode defined by a_CT_GroupShapeProperties,http://purl.oclc.org/ooxml/drawingml/chartDrawing,grpSpPr
{}bwMode defined by a_CT_GroupShapeProperties,http://purl.oclc.org/ooxml/drawingml/main,grpSpPr
{}bwMode defined by a_CT_GroupShapeProperties,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,grpSpPr
{}bwMode defined by a_CT_GroupShapeProperties,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,grpSpPr
{}bwMode defined by a_CT_GroupShapeProperties,http://purl.oclc.org/ooxml/presentationml/main,grpSpPr
{}dpi defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/chartDrawing,blipFill
{}dpi defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/main,blipFill
{}dpi defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/picture,blipFill
{}dpi defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,blipFill
{}dpi defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/presentationml/main,blipFill
{}flipH defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/chartDrawing,xfrm
{}flipH defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/main,xfrm
{}flipH defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,xfrm
{}flipH defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,xfrm
{}flipH defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/presentationml/main,xfrm
{}flipV defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/chartDrawing,xfrm
{}flipV defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/main,xfrm
{}flipV defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,xfrm
{}flipV defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,xfrm
{}flipV defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/presentationml/main,xfrm
{}preferRelativeResize defined by a_CT_NonVisualPictureProperties,http://purl.oclc.org/ooxml/drawingml/chartDrawing,cNvPicPr
{}preferRelativeResize defined by a_CT_NonVisualPictureProperties,http://purl.oclc.org/ooxml/drawingml/main,cNvPicPr
{}preferRelativeResize defined by a_CT_NonVisualPictureProperties,http://purl.oclc.org/ooxml/drawingml/picture,cNvPicPr
{}preferRelativeResize defined by a_CT_NonVisualPictureProperties,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,cNvPicPr
{}preferRelativeResize defined by a_CT_NonVisualPictureProperties,http://purl.oclc.org/ooxml/presentationml/main,cNvPicPr
{}rot defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/chartDrawing,xfrm
{}rot defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/main,xfrm
{}rot defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,xfrm
{}rot defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,xfrm
{}rot defined by a_CT_Transform2D,http://purl.oclc.org/ooxml/presentationml/main,xfrm
{}rotWithShape defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/chartDrawing,blipFill
{}rotWithShape defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/main,blipFill
{}rotWithShape defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/picture,blipFill
{}rotWithShape defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,blipFill
{}rotWithShape defined by a_CT_BlipFillProperties,http://purl.oclc.org/ooxml/presentationml/main,blipFill
{}txBox defined by a_CT_NonVisualDrawingShapeProps,http://purl.oclc.org/ooxml/drawingml/chartDrawing,cNvSpPr
{}txBox defined by a_CT_NonVisualDrawingShapeProps,http://purl.oclc.org/ooxml/drawingml/main,cNvSpPr
{}txBox defined by a_CT_NonVisualDrawingShapeProps,http://purl.oclc.org/ooxml/drawingml/spreadsheetDrawing,cNvSpPr
{}txBox defined by a_CT_NonVisualDrawingShapeProps,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,cNvSpPr
{}txBox defined by a_CT_NonVisualDrawingShapeProps,http://purl.oclc.org/ooxml/presentationml/main,cNvSpPr
{http://purl.oclc.org/ooxml/officeDocument/relationships}embed defined by r_embed,http://purl.oclc.org/ooxml/drawingml/main,blip
{http://purl.oclc.org/ooxml/officeDocument/relationships}embed defined by r_embed,http://purl.oclc.org/ooxml/drawingml/main,snd
{http://purl.oclc.org/ooxml/officeDocument/relationships}embed defined by r_embed,http://purl.oclc.org/ooxml/drawingml/main,wavAudioFile
{http://purl.oclc.org/ooxml/officeDocument/relationships}embed defined by r_embed,http://purl.oclc.org/ooxml/presentationml/main,snd
{http://purl.oclc.org/ooxml/officeDocument/relationships}embed defined by r_embed,http://purl.oclc.org/ooxml/presentationml/main,sndTgt
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_SignedTwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,marBottom
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_SignedTwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,marLeft
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_SignedTwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,marRight
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_SignedTwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,marTop
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_SignedTwipsMeasure,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{}accent1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}accent1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}accent1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}accent1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}accent2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}accent2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}accent2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}accent2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}accent3 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}accent3 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}accent3 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}accent3 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}accent4 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}accent4 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}accent4 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}accent4 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}accent5 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}accent5 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}accent5 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}accent5 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}accent6 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}accent6 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}accent6 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}accent6 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}auto defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,bgColor
{}auto defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,color
{}auto defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,fgColor
{}auto defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,tabColor
{}b defined by a_CT_RelativeRect,http://purl.oclc.org/ooxml/drawingml/main,fillRect
{}b defined by a_CT_RelativeRect,http://purl.oclc.org/ooxml/drawingml/main,fillToRect
{}b defined by a_CT_RelativeRect,http://purl.oclc.org/ooxml/drawingml/main,srcRect
{}b defined by a_CT_RelativeRect,http://purl.oclc.org/ooxml/drawingml/main,tileRect
{}bg1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}bg1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}bg1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}bg1 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}bg2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}bg2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}bg2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}bg2 defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}dir defined by p_CT_OrientationTransition,http://purl.oclc.org/ooxml/presentationml/main,blinds
{}dir defined by p_CT_OrientationTransition,http://purl.oclc.org/ooxml/presentationml/main,checker
{}dir defined by p_CT_OrientationTransition,http://purl.oclc.org/ooxml/presentationml/main,comb
{}dir defined by p_CT_OrientationTransition,http://purl.oclc.org/ooxml/presentationml/main,randomBar
{}folHlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}folHlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}folHlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}folHlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}grpId defined by p_AG_TLBuild,http://purl.oclc.org/ooxml/presentationml/main,bldDgm
{}grpId defined by p_AG_TLBuild,http://purl.oclc.org/ooxml/presentationml/main,bldGraphic
{}grpId defined by p_AG_TLBuild,http://purl.oclc.org/ooxml/presentationml/main,bldOleChart
{}grpId defined by p_AG_TLBuild,http://purl.oclc.org/ooxml/presentationml/main,bldP
{}hlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/chart,clrMapOvr
{}hlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,clrMap
{}hlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/drawingml/main,overrideClrMapping
{}hlink defined by a_CT_ColorMapping,http://purl.oclc.org/ooxml/presentationml/main,clrMap
{}idx defined by a_CT_StyleMatrixReference,http://purl.oclc.org/ooxml/drawingml/main,effectRef
{}idx defined by a_CT_StyleMatrixReference,http://purl.oclc.org/ooxml/drawingml/main,fillRef
{}idx defined by a_CT_StyleMatrixReference,http://purl.oclc.org/ooxml/drawingml/main,lnRef
{}idx defined by a_CT_StyleMatrixReference,http://purl.oclc.org/ooxml/presentationml/main,bgRef
{}indexed defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,bgColor
{}indexed defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,color
{}indexed defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,fgColor
{}indexed defined by sml_CT_Color,http://purl.oclc.org/ooxml/spreadsheetml/main,tabColor
{}l defined by a_CT_RelativeRect,http://purl.oclc.org/ooxml/drawingml/main,fillRect
