attribute ns name, attribute local name, defind by, element ns name, element local name
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, param
, val, ddgrm_CT_ResizeHandles,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, resizeHandles
, val, ddgrm_CT_SDDescription,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, desc
, val, ddgrm_CT_SDName,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, title
, val, ddgrm_CT_When,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, if
, val, p_CT_StringTag,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, tag
, val, p_CT_TLAnimVariantBooleanVal,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, boolVal
, val, p_CT_TLAnimVariantFloatVal,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, fltVal
, val, p_CT_TLAnimVariantIntegerVal,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, intVal
, val, p_CT_TLAnimVariantStringVal,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, strVal
, val, p_CT_TLIterateIntervalPercentage,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, tmPct
, val, p_CT_TLIterateIntervalTime,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, tmAbs
, val, p_CT_TLTriggerRuntimeNode,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, rtn
, val, p_CT_TLTriggerTimeNodeID,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, tn
, val, shrdChr_CT_Characteristic,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/characteristics, characteristic
, val, sml_CT_CellSmartTagPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cellSmartTagPr
, val, sml_CT_Cfvo,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cfvo
, val, sml_CT_CustomFilter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customFilter
, val, sml_CT_DynamicFilter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dynamicFilter
, val, sml_CT_ExternalSheetName,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetName
, val, sml_CT_Filter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, filter
, val, sml_CT_FontFamily,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, family
, val, sml_CT_FontScheme,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, scheme
, val, sml_CT_FontSize,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sz
, val, sml_CT_InputCells,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, inputCells
, val, sml_CT_SheetId,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetId
, val, sml_CT_Top10,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, top10
, val, sml_CT_UnderlineProperty,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, u
, val, sml_CT_VerticalAlignFontProperty,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, vertAlign
, valIso, sml_CT_DynamicFilter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dynamicFilter
, value, sml_CT_PCDKPI,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, kpi
, valueType, p_CT_TLAnimateBehavior,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, anim
, varPSubtotal, sml_CT_PivotAreaReference,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, reference
, varPSubtotal, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, varScale, p_CT_CommonViewProperties,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cViewPr
, varSubtotal, sml_CT_PivotAreaReference,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, reference
, varSubtotal, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, vbProcedure, sml_CT_DefinedName,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, definedName
, version, sml_CT_RevisionHeaders,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, headers
, version, vt_CT_Vstream,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/docPropsVTypes, vstream
, vert, a_CT_TableCellProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, tcPr
, vertBarState, p_CT_NormalViewProperties,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, normalViewPr
, vertical, sml_CT_CellAlignment,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, alignment
, verticalCentered, sml_CT_PrintOptions,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, printOptions
, verticalDpi, dchrt_CT_PageSetup,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chart, pageSetup
, verticalDpi, sml_CT_CsPageSetup,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pageSetup
, verticalDpi, sml_CT_PageSetup,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pageSetup
, verticies, o_CT_Lock,,
,,, urn:schemas-microsoft-com:office:office, lock
, view, sml_CT_CustomSheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customSheetView
, view, sml_CT_SheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, viewpoint, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, viewpointorigin, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, visibility, sml_CT_BookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookView
, visualTotals, sml_CT_pivotTableDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotTableDefinition
, vm, sml_CT_ExternalCell,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cell
, vml, sml_CT_WebPublishing,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, webPublishing
, vocabulary, shrdChr_CT_Characteristic,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/characteristics, characteristic
, vol, p_CT_TLCommonMediaNodeData,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cMediaNode
, w, a_CT_Path2D,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, path
, w, a_CT_TableCol,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, gridCol
, wR, a_CT_Path2DArcTo,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, arcTo
, weight, sml_CT_PCDKPI,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, kpi
, weight_AG_StrokeAttributes, v_AG_StrokeAttributes,,
,,, urn:schemas-microsoft-com:vml, stroke
, width, sml_CT_Col,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, col
, windowHeight, sml_CT_BookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookView
, windowHeight, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, windowProtection, sml_CT_SheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, windowWidth, sml_CT_BookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookView
, windowWidth, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, workbookAlgorithmName, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, workbookHashValue, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, workbookParameter, sml_CT_DefinedName,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, definedName
, workbookPassword, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, workbookPasswordCharacterSet, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, workbookSaltValue, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, workbookSpinCount, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, workbookViewId, sml_CT_ChartsheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, workbookViewId, sml_CT_SheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, wrapText, sml_CT_CellAlignment,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, alignment
, wrapText, wp_CT_WrapSquare,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, wrapSquare
, wrapText, wp_CT_WrapThrough,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, wrapThrough
, wrapText, wp_CT_WrapTight,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, wrapTight
, x, a_CT_Point3D,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, anchor
, x, sml_CT_Field,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, field
, x, sml_CT_FieldUsage,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, fieldUsage
, x, sml_CT_Item,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, item
, x, sml_CT_MetadataStringIndex,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, n
, xSplit, sml_CT_Pane,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pane
, xWindow, sml_CT_BookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookView
, xWindow, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, xWindow, sml_CT_DataValidations,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dataValidations
, xfDxf, sml_CT_RevisionCellChange,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, rcc
, xfDxf, sml_CT_RevisionFormatting,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, rfmt
, xfId, sml_CT_CellStyle,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cellStyle
, xfId, sml_CT_Xf,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xf
, xfrmType, p_CT_TLCommonBehaviorData,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cBhvr
, xl2000, sml_CT_WebPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, webPr
, xl97, sml_CT_WebPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, webPr
, xlm, sml_CT_DefinedName,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, definedName
, xml, sml_CT_WebPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, webPr
, xmlBased, sml_CT_CellSmartTag,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cellSmartTag
, xmlDataType, sml_CT_XmlColumnPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xmlColumnPr
, xmlDataType, sml_CT_XmlPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xmlPr
, xpath, sml_CT_XmlColumnPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xmlColumnPr
, xpath, sml_CT_XmlPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xmlPr
, xrange, v_CT_H,,
,,, urn:schemas-microsoft-com:vml, h
, xscale, v_CT_TextPath,,
,,, urn:schemas-microsoft-com:vml, textpath
, y, a_CT_Point3D,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, anchor
, ySplit, sml_CT_Pane,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pane
, yWindow, sml_CT_BookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookView
, yWindow, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, yWindow, sml_CT_DataValidations,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dataValidations
, year, sml_CT_DateGroupItem,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dateGroupItem
, yrange, v_CT_H,,
,,, urn:schemas-microsoft-com:vml, h
, z, a_CT_FlatText,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, flatTx
, z, a_CT_Point3D,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, anchor
, z-order, sml_CT_ObjectAnchor,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, anchor
, zOrderOff, ddgrm_CT_Shape,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, shape
, zeroHeight, sml_CT_SheetFormatPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetFormatPr
, zeroValues, sml_CT_CustomSheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customSheetView
, zoom, a_CT_Camera,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, camera
, zoomContents, p_CT_TLAnimateScaleBehavior,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, animScale
, zoomScale, sml_CT_ChartsheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, zoomScale, sml_CT_SheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, zoomScaleNormal, sml_CT_SheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, zoomScalePageLayoutView, sml_CT_SheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, zoomScaleSheetLayoutView, sml_CT_SheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, zoomToFit, sml_CT_ChartsheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetView
, zoomToFit, sml_CT_CustomChartsheetView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customSheetView
http://schemas.openxmlformats.org/officeDocument/2006/customXml, itemID, ds_CT_DatastoreItem,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/customXml, datastoreItem
http://schemas.openxmlformats.org/officeDocument/2006/customXml, uri, ds_CT_DatastoreSchemaRef,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/customXml, schemaRef
http://schemas.openxmlformats.org/officeDocument/2006/math, alnAt, m_CT_ManualBreak,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, brk
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_BreakBin,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, brkBin
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_BreakBinSub,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, brkBinSub
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_FType,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, type
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_Integer2,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, argSz
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_Integer255,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, count
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_Script,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, scr
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_Shp,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, shp
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_String,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, mathFont
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_Style,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, sty
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_XAlign,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, mcJc
http://schemas.openxmlformats.org/officeDocument/2006/math, val, m_CT_YAlign,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/math, baseJc
http://schemas.openxmlformats.org/officeDocument/2006/relationships, blip, r_blip,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, shape
http://schemas.openxmlformats.org/officeDocument/2006/relationships, bottomLeft, r_bottomLeft,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, bottom
http://schemas.openxmlformats.org/officeDocument/2006/relationships, bottomRight, r_bottomRight,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, bottom
http://schemas.openxmlformats.org/officeDocument/2006/relationships, cs, r_cs,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, relIds
http://schemas.openxmlformats.org/officeDocument/2006/relationships, dm, r_dm,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, relIds
http://schemas.openxmlformats.org/officeDocument/2006/relationships, href, r_href,,
,,, urn:schemas-microsoft-com:vml, imagedata
http://schemas.openxmlformats.org/officeDocument/2006/relationships, lo, r_lo,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, relIds
http://schemas.openxmlformats.org/officeDocument/2006/relationships, pict, r_pict,,
,,, urn:schemas-microsoft-com:vml, imagedata
http://schemas.openxmlformats.org/officeDocument/2006/relationships, qs, r_qs,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, relIds
http://schemas.openxmlformats.org/officeDocument/2006/relationships, topLeft, r_topLeft,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, top
http://schemas.openxmlformats.org/officeDocument/2006/relationships, topRight, r_topRight,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, top
http://schemas.openxmlformats.org/schemaLibrary/2006/main, manifestLocation, sl_CT_Schema,,
,,, http://schemas.openxmlformats.org/schemaLibrary/2006/main, schema
http://schemas.openxmlformats.org/schemaLibrary/2006/main, schemaLanguage, sl_CT_Schema,,
,,, http://schemas.openxmlformats.org/schemaLibrary/2006/main, schema
http://schemas.openxmlformats.org/schemaLibrary/2006/main, schemaLocation, sl_CT_Schema,,
,,, http://schemas.openxmlformats.org/schemaLibrary/2006/main, schema
http://schemas.openxmlformats.org/schemaLibrary/2006/main, uri, sl_CT_Schema,,
,,, http://schemas.openxmlformats.org/schemaLibrary/2006/main, schema
http://schemas.openxmlformats.org/wordprocessingml/2006/main, abstractNumId, w_CT_AbstractNum,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, abstractNum
http://schemas.openxmlformats.org/wordprocessingml/2006/main, accent1, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, accent2, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, accent3, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, accent4, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, accent5, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, accent6, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, actualPg, w_CT_ReadingModeInkLockDown,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, readModeInkLockDown
http://schemas.openxmlformats.org/wordprocessingml/2006/main, after, w_CT_Spacing,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, spacing
http://schemas.openxmlformats.org/wordprocessingml/2006/main, afterAutospacing, w_CT_Spacing,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, spacing
http://schemas.openxmlformats.org/wordprocessingml/2006/main, afterLines, w_CT_Spacing,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, spacing
http://schemas.openxmlformats.org/wordprocessingml/2006/main, alignment, w_CT_PTab,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, ptab
http://schemas.openxmlformats.org/wordprocessingml/2006/main, all, w_CT_DocPartTypes,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, types
http://schemas.openxmlformats.org/wordprocessingml/2006/main, allStyles, w_CT_StylePaneFilter,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, stylePaneFormatFilter
http://schemas.openxmlformats.org/wordprocessingml/2006/main, alternateStyleNames, w_CT_StylePaneFilter,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, stylePaneFormatFilter
http://schemas.openxmlformats.org/wordprocessingml/2006/main, anchor, w_CT_Hyperlink,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, hyperlink
http://schemas.openxmlformats.org/wordprocessingml/2006/main, anchorLock, w_CT_FramePr,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, framePr
http://schemas.openxmlformats.org/wordprocessingml/2006/main, appName, w_CT_WritingStyle,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, activeWritingStyle
http://schemas.openxmlformats.org/wordprocessingml/2006/main, ascii, w_CT_Fonts,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, rFonts
http://schemas.openxmlformats.org/wordprocessingml/2006/main, asciiTheme, w_CT_Fonts,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, rFonts
http://schemas.openxmlformats.org/wordprocessingml/2006/main, before, w_CT_Spacing,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, spacing
http://schemas.openxmlformats.org/wordprocessingml/2006/main, beforeAutospacing, w_CT_Spacing,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, spacing
http://schemas.openxmlformats.org/wordprocessingml/2006/main, beforeLines, w_CT_Spacing,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, spacing
http://schemas.openxmlformats.org/wordprocessingml/2006/main, bg1, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, bg2, w_CT_ColorSchemeMapping,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, clrSchemeMapping
http://schemas.openxmlformats.org/wordprocessingml/2006/main, bottom, w_CT_PageMar,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, pgMar
http://schemas.openxmlformats.org/wordprocessingml/2006/main, bottomFromText, w_CT_TblPPr,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, tblpPr
http://schemas.openxmlformats.org/wordprocessingml/2006/main, caption, w_CT_AutoCaption,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, autoCaption
http://schemas.openxmlformats.org/wordprocessingml/2006/main, chapNum, w_CT_Caption,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, caption
http://schemas.openxmlformats.org/wordprocessingml/2006/main, chapSep, w_CT_PageNumber,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, pgNumType
http://schemas.openxmlformats.org/wordprocessingml/2006/main, chapStyle, w_CT_PageNumber,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, pgNumType
http://schemas.openxmlformats.org/wordprocessingml/2006/main, char, w_CT_Sym,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, sym
http://schemas.openxmlformats.org/wordprocessingml/2006/main, charSpace, w_CT_DocGrid,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, docGrid
http://schemas.openxmlformats.org/wordprocessingml/2006/main, characterSet, w_CT_Charset,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, charset
http://schemas.openxmlformats.org/wordprocessingml/2006/main, checkStyle, w_CT_WritingStyle,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, activeWritingStyle
http://schemas.openxmlformats.org/wordprocessingml/2006/main, clear, w_CT_Br,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, br
http://schemas.openxmlformats.org/wordprocessingml/2006/main, clearFormatting, w_CT_StylePaneFilter,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, stylePaneFormatFilter
http://schemas.openxmlformats.org/wordprocessingml/2006/main, code, w_CT_PageSz,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, pgSz
http://schemas.openxmlformats.org/wordprocessingml/2006/main, colFirst, w_CT_PermStart,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, permStart
http://schemas.openxmlformats.org/wordprocessingml/2006/main, colLast, w_CT_PermStart,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, permStart
http://schemas.openxmlformats.org/wordprocessingml/2006/main, color, w_CT_Background,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, background
http://schemas.openxmlformats.org/wordprocessingml/2006/main, color, w_CT_Shd,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, shd
http://schemas.openxmlformats.org/wordprocessingml/2006/main, color, w_CT_Underline,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, u
http://schemas.openxmlformats.org/wordprocessingml/2006/main, combine, w_CT_EastAsianLayout,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, eastAsianLayout
http://schemas.openxmlformats.org/wordprocessingml/2006/main, combineBrackets, w_CT_EastAsianLayout,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, eastAsianLayout
http://schemas.openxmlformats.org/wordprocessingml/2006/main, comments, w_CT_TrackChangesView,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, revisionView
http://schemas.openxmlformats.org/wordprocessingml/2006/main, conformance, w_CT_Document,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, document
http://schemas.openxmlformats.org/wordprocessingml/2006/main, count, w_CT_LatentStyles,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, latentStyles
http://schemas.openxmlformats.org/wordprocessingml/2006/main, countBy, w_CT_LineNumber,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, lnNumType
http://schemas.openxmlformats.org/wordprocessingml/2006/main, cs, w_CT_Fonts,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, rFonts
http://schemas.openxmlformats.org/wordprocessingml/2006/main, csb0, w_CT_FontSig,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, sig
http://schemas.openxmlformats.org/wordprocessingml/2006/main, csb1, w_CT_FontSig,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, sig
http://schemas.openxmlformats.org/wordprocessingml/2006/main, cstheme, w_CT_Fonts,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, rFonts
http://schemas.openxmlformats.org/wordprocessingml/2006/main, customStyle, w_CT_Style,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, style
http://schemas.openxmlformats.org/wordprocessingml/2006/main, customStyles, w_CT_StylePaneFilter,,
,,, http://schemas.openxmlformats.org/wordprocessingml/2006/main, stylePaneFormatFilter
http://schemas.openxmlformats.org/wordprocessingml/2006/main, decorated, w_CT_DocPartName,,
